,Filename,text,language
0,kan_0655.wav,Bharat Swatantra horatagararu history nale Kanavan manaivi prarambh,Kannad
0,kan_0656.wav,Delhi Bharat,Kannad
0,kan_0657.wav,he Ge yella Bagiya vishishta Patra Galli Abhinay Siddharth,Kannad
0,kan_0658.wav,patavan No 38 week Aage hawker Laga De Hari Prasad nadig,Kannad
0,kan_0659.wav,Mel Mein Na Badli Maruti Golu nidhan avagi ki me,Kannad
0,kan_0660.wav,Kannada kathanayaka Kannada Vishnuvardhan Patni,Kannad
0,kan_0661.wav,edenu Bharat Delhi British Alwar ke Nandi Hindu guruthu Se Laga today,Kannad
0,kan_0662.wav,grahagalu padovano lekhan Agali huduki,Kannad
0,kan_0663.wav,tatva Shastra Zarina lekhan navannu prarambh,Kannad
0,kan_0664.wav,Nagar Punjab mein to Haryana Rajya Rajdhani,Kannad
0,kan_0665.wav,Bharat prapanchadalli eridani 8th jansankhya Nu Mandir,Kannad
0,kan_0666.wav,Kriti avar Atmakatha,Kannad
0,kan_0667.wav,Chitradurga Jilla Urdu Taluk Kendra,Kannad
0,kan_0668.wav,Bharat Swatantra horatagararu padane ki,Kannad
0,kan_0669.wav,ginta udavada prapanchada Nadi Ganapathi,Kannad
0,kan_0670.wav,kelavu aksharagalu Bhagal Khandoba Rustam,Kannad
0,kan_0671.wav,gamanakke Kanda dhanyavadagalu Hariprasad nadi,Kannad
0,kan_0672.wav,Nile Nadiya thirthalli Ruba Disha Bahu Palu marubhumi,Kannad
0,kan_0673.wav,Nanna kelisade Bhagya Nana Ge,Kannad
0,kan_0674.wav,tatva Shastra padavanu Lekh Nagar Nalli Hudugi,Kannad
0,kan_0675.wav,Chandrashekhar Patil Kannada Sahitya Parishat Adhyaksha,Kannad
0,kan_0676.wav,Sagar dhaneru apara Praman Delhi chinnavane,Kannad
0,kan_0677.wav,Dakshina Kannada Jilla vandhu Taluk Kendra,Kannad
0,kan_0678.wav,Bharata deshada yella rajyagalu mat kendradalitha Pradesh Gada Bhagya Lekh Nagar,Kannad
0,kan_0679.wav,Kannada Bhasha Ali Evaru Anek Vachan Madhu Granth,Kannad
0,kan_0680.wav,halavaru angalakruthi Garden Kannada ke anuvad,Kannad
0,kan_0681.wav,Karnataka rajya da Uttara Bhagal Rewa Pramukh Jile,Kannad
0,kan_0682.wav,Tipu Sultan Haggu Haider Ali Aawara kaladalli Srirangapatna Mysore Samrajya Rajdhani,Kannad
0,kan_0683.wav,Evaru Bengaluru Vishwa Vidyalaya Dinda kannadadalli natak,Kannad
0,kan_0684.wav,Bengaluru Reena National College Nalli intermediate pass Central college in Delhi MSc piravigal,Kannad
0,kan_0685.wav,tarasu kadambarigalu hesarina lekhan prarambh,Kannad
0,kan_0686.wav,Nagesh avaru mahila adhyaksh Anurag randhawan,Kannad
0,kan_0687.wav,Dakshina Kannada jilla taluka Kendra,Kannad
0,kan_0688.wav,Chaitrada Bhagya Mahiti Idli Thulasi,Kannad
0,kan_0689.wav,Dhanu Uttara Karnataka dalli ki taiyari Se Laga today,Kannad
0,kan_0690.wav,Hindi mein to English adhikrit India Pramukh Bhasha Kalu,Kannad
0,kan_0691.wav,Budha Itihaas Sada madala bhagali nooraru Ki me,Kannad
0,kan_0692.wav,Eagle aruvadai Nagada Nagada dinagalu Warga dalli nodabaradu,Kannad
0,kan_0693.wav,aagna Madras Rajya Mantri padavi Rajya Sabha sadasya,Kannad
0,kan_0694.wav,Evaru Mysore vishwavidyanilaya Delhi Adhyapak sev a solicitor,Kannad
0,kan_0695.wav,Eid Ke Aane bagilu Jhandu kareyuttare,Kannad
0,kan_0696.wav,tharasu kadambarigalu Pavana Lake Nagar,Kannad
0,kan_0697.wav,Bade ka Varsha Karnataka Sahitya Academy Adhyaksh,Kannad
0,kan_0698.wav,edenu Mishra lohagara taiyari ke liye upyogi suthare,Kannad
0,kan_0699.wav,Hindu Maha Sagara aishanya Bhagal Rewa Kohli,Kannad
0,kan_0700.wav,bagalakote you karnatakada Urdu Jila Kendra,Kannad
0,kan_0701.wav,Lankesh Kannada Sahitya labbaru Lankesh patrike staff sampadak,Kannad
0,kan_0702.wav,Pada Pada Balika Evaru kannadadha Adhyapak Ragi nivrita Raja,Kannad
0,kan_0703.wav,immadi pulikeshi Chalukya ka ATI prasiddh Chakravarthy,Kannad
0,kan_0704.wav,he ghaghi Kidhar Ali Sahayak Beku,Kannad
0,kan_0705.wav,Eid ul jagattina ATI Sana Rashtra ki urdu,Kannad
0,kan_0706.wav,shivarama karanth Aru rachitha Kannada Kadambari,Kannad
0,kan_0707.wav,vedagalu Bhartiya Sanskriti atyant Pramukh granthagalu,Kannad
0,kan_0708.wav,bhashya upyogita vandukal,Kannad
0,kan_0709.wav,Jila Hisar Bengaluru gramantara,Kannad
0,kan_0710.wav,Ballari Karnataka rajya da 12 Jile Zarina Nagar Rajdhani,Kannad
0,kan_0711.wav,Mumbai University Pravasi hesarina lekhan prarambh,Kannad
0,kan_0712.wav,Bharat Sarkar Zarina lekhan Nimbu prarambh,Kannad
0,kan_0713.wav,avaran Akhiyan Ta Sahiti byrappa Navra Kadambari,Kannad
0,kan_0714.wav,Eid Hindu dharma dalli Pavitra Mara Hindu Pari,Kannad
0,kan_0715.wav,Bharat Sarkar padane lekhan Galli huduki,Kannad
0,kan_0716.wav,Kannada bhashe 9 Pramukh wagi Bharat Karnataka rajya Delhi upyog upyog sala kutta,Kannad
0,kan_0717.wav,Is Tarah vannu Nava Brindavana Karela Gupta,Kannad
0,kan_0718.wav,Evaru kannadadalli Ravichandran nirdeshana Sipahi Madhu Ji bharavi nirdeshan Sri Manjunatha Chitra,Kannad
0,kan_0719.wav,Bombay Bina Pravasi Tana galu,Kannad
0,kan_0720.wav,Idhu European ok utada sadasya Rashtra geet,Kannad
0,kan_0721.wav,Bharat Se Na Puraskar Serena lekhan prarambh,Kannad
0,kan_0722.wav,Shiva Aneka Kathegalu Kannada Vidha near Takali ke Galli prakat hue,Kannad
0,kan_0723.wav,thiruva yella kuyper pattika nakshe,Kannad
0,kan_0724.wav,Puttur Dakshina Kannada Jilla vandhu Pramukh taluku Kendra,Kannad
0,kan_0725.wav,Karnataka sarkara Arogya Mattu kutumba Kalyana ilake,Kannad
0,kan_0726.wav,Bharat Se Na Puraskar padovano Lake Nagar Nalli Hudugi,Kannad
0,kan_0727.wav,Eid Dakshina Kannada Jilla Aarti vistar Taluk,Kannad
0,kan_0728.wav,karnatakada Uttara Bhagal Rewa pramukha Vanijya Nagar,Kannad
0,kan_0729.wav,Chalukya Vansh adar ATI prasiddh Chakravarti,Kannad
0,kan_0730.wav,Dhanu paryaya Noble Indu Karela Gupta,Kannad
0,kan_0731.wav,Bhartiya Se Na hesarina lekhan prarambh Urdu,Kannad
0,kan_0732.wav,avaru what to one Ondu Kavana sankalana ka Siddhant,Kannad
0,kan_0733.wav,Arthashastra Delhi natak Uttara padavi,Kannad
0,kan_0734.wav,Kannada English Bhasha Galli Gokak Karu halavaru kuthikal,Kannad
0,kan_0735.wav,Narayana Varu 7 Nu Maar De Daru,Kannad
0,kan_0736.wav,karnatakada Rajadhani Bengaluru Nagar Bhagya Nagar,Kannad
0,kan_0737.wav,Parsi Galu Christ through Muslim Daru Mein To yahoodi Galu Pili daru,Kannad
0,kan_0738.wav,adirai Eid Jwalamukhi Ya 12 baje Matra,Kannad
0,kan_0739.wav,Bhartiya sena par Lekh Nagar ki,Kannad
0,kan_0740.wav,Kannada Madhu Sanskrit Bhasha Galli Vadiraja rukku,Kannad
0,kan_0741.wav,Lankesh avaru idhar Rasta pakka sampadak,Kannad
0,kan_0742.wav,code sankhya 9 Code point,Kannad
0,kan_0743.wav,madiga Evaru aakashvani save a seller Sudhar,Kannad
0,kan_0744.wav,Uttara Karnataka dalli baruva Samanya padagalu,Kannad
0,kan_0745.wav,Bhasha kutumba Kesari da vanthu bhasha,Kannad
0,kan_0746.wav,Nehru navara Sneha average,Kannad
0,kan_0747.wav,dharwada Samaj ke Manali daru,Kannad
0,kan_0748.wav,bharatada motor modala railu Mumbai Nalli,Kannad
0,kan_0749.wav,Eid behad avega Baaghi Hamara,Kannad
0,kan_0750.wav,Bharat Swatantra Zarina lekhan new,Kannad
0,kan_0751.wav,Eid chikamagaluru Jila Pramukh kathaluku,Kannad
0,kan_0752.wav,Sanskriti ka Vishay Galli Nepal Tibet Madhu Bharat Avenue,Kannad
0,kan_0753.wav,Kabhi Nadi Ke se Rishi Nitya ki taiyari,Kannad
0,kan_0754.wav,Natraj English natak Uttara Sahitya Vidyarthi,Kannad
0,kan_0755.wav,le kannadadalli padagalu,Kannad
0,kan_0756.wav,madali Kannada Chitra Ranga Delhi SSP Chittorgarh nirdesh Fida ji,Kannad
0,kan_0757.wav,Anantnag Nayak Patra dalli Abhinav Siddharth,Kannad
0,kan_0758.wav,Bharat Swatantra padovano lekhan Agali uduki,Kannad
0,kan_0759.wav,Narayan Daru Kannada Janapada vidwan Sar Ali Akbar,Kannad
0,kan_0760.wav,Munde Nile nadi Sudan Ali Hari,Kannad
0,kan_0761.wav,Bharat Desh da Karnataka Rajinder Nagar,Kannad
0,kan_0762.wav,Evaru Kannada haago angular Bhasha Galli Sahitya,Kannad
0,kan_0763.wav,bharatada nalku chakrava Nagar Serena lekhan prarambh,Kannad
0,kan_0764.wav,Uttar Kannada jilla taluka Madha Jila Kendra,Kannad
0,kan_0765.wav,idhar Jindagi Sangeeta ke Gunah love u tu,Kannad
0,kan_0766.wav,poornachandra Tejaswi Avara Kriti aadharit Chitra,Kannad
0,kan_0767.wav,Ek Karana Din Shukrawar 9 bhumiya Hindu kareyuttare,Kannad
0,kan_0768.wav,Karnataka dalli malenadu Pradesh Delhi HR gi,Kannad
0,kan_0769.wav,Kalyani Chalukya Dakshina Bhagyada na dinner Rajdhani to belagavi,Kannad
0,kan_0770.wav,khate Kavana vimarshe Hosa pustaka paricharya makkalakoota Janakpuri,Kannad
0,kan_0771.wav,yoga hesarina Le Kanavan manaivi prarambh,Kannad
0,kan_0772.wav,Bharata deshada Karnataka rajya Mysore Jile Nagar,Kannad
0,kan_0773.wav,Bharat nalku chakrava hanagallu padovano lekhan,Kannad
0,kan_0774.wav,Ramachandra Sharma Kannada kya tha with answer Madhu Sahitya,Kannad
0,kan_0775.wav,Udupi Taluk Kendra,Kannad
0,kan_0776.wav,Kannada Sahitya Parishat in Adhyaksha,Kannad
0,kan_0777.wav,hello Sana,Kannad
0,kan_0778.wav,America sanyukt Sansthan Rashtrapati Galu America deshada sarkarada Adhyaksh,Kannad
0,kan_0779.wav,Evaru Anek Hindi Kritika Kannada ke anuvad Siddhant,Kannad
0,kan_0780.wav,kannadadalli Thanda Enna Pada,Kannad
0,kan_0781.wav,yoga padovano lekhan Agali huduki,Kannad
0,kan_0782.wav,Aadarsh Vidya Manav all mail padarada Prabhav Academy,Kannad
0,kan_0783.wav,how are you kutti the Indigo Mumbai ji,Kannad
0,kan_0784.wav,Lankesh patrike mollika Barwani ke Aarambh AC daru,Kannad
0,kan_0785.wav,bayalu Daari Idhar Hai Surinder chalanachitra,Kannad
0,kan_0786.wav,naralu natak ke Rajya Sahitya Academy bahumana,Kannad
0,kan_0787.wav,dhumaketu khagoliya vastu dhumaketu chalanachitra,Kannad
0,kan_0788.wav,Aadarsh Madhya Sahitya Vibhag dalli nodi dhaaga Vinayak Krishna Gokak alekhan kand banditu,Kannad
0,kan_0789.wav,t n Seetharam Kannada Janak Priya nirdeshak,Kannad
0,kan_0790.wav,chalanachitra hesarina lekhan ivanu nimbu prarambh,Kannad
0,kan_0791.wav,mukhya Putra the mail prayog model ki puttenu upyogita,Kannad
0,kan_0792.wav,Shankar Nag abhineta Prathama Kannada chalanachitra,Kannad
0,kan_0793.wav,Kannada Chitrangada prasiddh nirdeshak rally Ho Baru,Kannad
0,kan_0794.wav,rubber masala England ke Sahayak ke ho daru,Kannad
0,kan_0795.wav,chalana Chitra per javanon lekhan Agali ki,Kannad
0,kan_0796.wav,idhar aa Charcha photo Dali you Gada Bhagya search,Kannad
0,kan_0797.wav,Chitradurga jilla taluka gand Bhagya Lekh Nagar,Kannad
0,kan_0798.wav,Sri smaraka bahumana Karnataka rajya Sahitya akadami Puraskar,Kannad
0,kan_0799.wav,Dakshin America Thanda Paschim Bhag Dilruba Urdu rashtra,Kannad
0,kan_0800.wav,bgl Swamy Avara Kriti,Kannad
0,kan_0801.wav,Idhu vandhu Intha Pramukh Kasam Se,Kannad
0,kan_0802.wav,bhumiya atyant border Mahasagar,Kannad
0,kan_0803.wav,Idhu Platinum Lohagad gum figure series,Kannad
0,kan_0804.wav,Eega Kannada Mattu gana Kshetra ke Banni,Kannad
0,kan_0805.wav,Shivaraj Kumar Kannada prasiddh Chitra natak,Kannad
0,kan_0806.wav,rashtrakavi Govinda Pai byavara Bhagya Muruga,Kannad
0,kan_0807.wav,angry Wikipedia ke Eid Sampark,Kannad
0,kan_0808.wav,idhar aa Sangeeta Garu Zarina Le Kanavan manaivi prarambh,Kannad
0,kan_0809.wav,Ramayan Mahabharat ke Balu Priya vada granthagalu,Kannad
0,kan_0810.wav,rajarathnam avaru Rachit thiruva Banduk uthai,Kannad
0,kan_0811.wav,Andhra Pradesh bharatada rajyagalu vandhu,Kannad
0,kan_0812.wav,nimmakaya idhar Ali mahiti,Kannad
0,kan_0813.wav,idhar Sangeeta Garu badavanu lekhan ki,Kannad
0,kan_0814.wav,itihaasaa template Gallu Zarina lekhan new,Kannad
0,kan_0815.wav,Bhartiya Mein Raja Parichay Hindi nindalu,Kannad
0,kan_0816.wav,elegalu hesarina lekhan prarambh,Kannad
0,kan_0817.wav,Idi khandada wo to Aane Kala sankhya dauda Bhaga Ke viruddh,Kannad
0,kan_0818.wav,Lokmanya Tilak Geeta Rahasya Vanu Kannada ke anuvad Siddhant,Kannad
0,kan_0819.wav,Shiva Kannada in dinner rashtrakavi Doctor ji Shivraj,Kannad
0,kan_0820.wav,Mane Kannada sadasyaru eegalu Mysore Aramane,Kannad
0,kan_0821.wav,bhumiya atyant Chika Mahasagar,Kannad
0,kan_0822.wav,itihasa template Gallu Pawan Ki,Kannad
0,kan_0823.wav,bharatada Vidha Nagar Agali Sangeeta karykram Meda,Kannad
0,kan_0824.wav,Amla Janak Abbu Anila rupada muladha 2,Kannad
0,kan_0825.wav,Ramayan Ada mulakuthu Kristu Purva ashadha Manadalli,Kannad
0,kan_0826.wav,Evaru poshaka Neta Ragi Kuda Hello Chitra Galli medicine,Kannad
0,kan_0827.wav,Pili vidyabhyasa Madi Mele Banda Vidyarthi galu halavaru,Kannad
0,kan_0828.wav,elegalu padovano Mere lekhan ki,Kannad
0,kan_0829.wav,drava Amla janaka Pili nili banavanu,Kannad
0,kan_0830.wav,Prajavani Mayur Patrika Galli vimarsha lake garden,Kannad
0,kan_0831.wav,padarada mein le Lava Hari Om,Kannad
0,kan_0832.wav,balya shikshana Gadag gokaka dharawada Galli daru,Kannad
0,kan_0833.wav,Vani Avara Kadambari aadharit Chitra,Kannad
0,kan_0834.wav,Italy hesarina lekhan prarambh,Kannad
0,kan_0835.wav,Kannada Janapada pattedari Sahitya galu,Kannad
0,kan_0836.wav,Tamma Kila Chitra Galli tave Haridwar,Kannad
0,kan_0837.wav,Mahakavi Vyas Ara Sanskrit Mahabharat anuvad,Kannad
0,kan_0838.wav,Ramayana dalli mukhya Patra Vahi Subah Brahma Vishnu Deva,Kannad
0,kan_0839.wav,Agar avarua Dhanu Virodhi Si Kailash Ke Raja Naam a solicitor,Kannad
0,kan_0840.wav,Kannada Chitrangada Maru nirdeshak arali Oberoi,Kannad
0,kan_0841.wav,padhare kannadadalli Anaika Taloja chitrkla nirdeshak Siddhant,Kannad
0,kan_0842.wav,vachana Sangeeta Kshetra dalli Evaru HR geet,Kannad
0,kan_0843.wav,Gudi chalu kara Kala,Kannad
0,kan_0844.wav,Eid kannadadalli Nanna modala Patra,Kannad
0,kan_0845.wav,Bhartiya Purana Qila Pustak Garden Bareilly,Kannad
0,kan_0846.wav,Italy padovano lekhan Agali huduki,Kannad
0,kan_0847.wav,but hesarina lekhana vannu Nee,Kannad
0,kan_0848.wav,Hampi Vishwavidyalay Dinda Karnataka dalitha Janapada Sangeeta delete delete padaru,Kannad
0,kan_0849.wav,poornachandra Tejaswi Avara vanthu kurti,Kannad
0,kan_0850.wav,America Desh Sada Ragni Raja Galli Bandhu,Kannad
0,kan_0851.wav,eridani mahayudh hesarina Le Kanavan manaivi prarambh,Kannad
0,kan_0852.wav,Bharat ka Itihaas Delhi mukhya dakale,Kannad
0,kan_0853.wav,Evaru prapancha Patrika Ja tapka sampadak,Kannad
0,kan_0854.wav,Portugal hesarina lekhan prarambh,Kannad
0,kan_0855.wav,Kuvempu lekhan ke varg 1 Bahu 2,Kannad
0,kan_0856.wav,nataka rachane Mattu nirdeshan Kshetra Delhi,Kannad
0,kan_0857.wav,Nayak Nag Vishnuvardhan Awara modala Chitra,Kannad
0,kan_0858.wav,but a padarnnu lekhan Agali ki,Kannad
0,kan_0859.wav,Bangladesh hesarina prarambh,Kannad
0,kan_0860.wav,Evaru Shiksha ka preethiyalli sev solicitor,Kannad
0,kan_0861.wav,saviraru Vidyarthi Gali ke Kannada movie chalu daru,Kannad
0,kan_0862.wav,Ramaswamy Avara Kadambari aadharit Chitra,Kannad
0,kan_0863.wav,Kannada Chitrangada Janapriya Sangeeta nirdeshak Peru,Kannad
0,kan_0864.wav,ganitha Shastra the mail salwar lekhana Garden,Kannad
0,kan_0865.wav,Portugal per divano lekhan Agali,Kannad
0,kan_0866.wav,eridani mahayudh badavanu,Kannad
0,kan_0867.wav,Girish Karnad avaru Chitra Delhi Abhinay thiruva 2 visheshan,Kannad
0,kan_0868.wav,Bangladesh Pavana Lake Nagar,Kannad
0,kan_0869.wav,isms fair Cena Adhyaksh Lagi Sahiti Chandrashekhar Patil Karya Nirahua,Kannad
0,kan_0870.wav,Murthy Bengaluru akashavani kalavidara gi,Kannad
0,kan_0871.wav,Portuguese padavu Portugal desabandhu Suchi Salu barasala Gupta,Kannad
0,kan_0872.wav,Japan hesarina Lekha navannu new prarambh,Kannad
0,kan_0873.wav,Samanya Baaghi Vishesh bharatadalli chitragalu Kidhar old Yadav,Kannad
0,kan_0874.wav,Telugu krutigalu Kannada patrike Galli dharavahik prakat hue,Kannad
0,kan_0875.wav,Vijay Kannada Chitrangada nirdeshak,Kannad
0,kan_0876.wav,idhar Mel Veera Chakra endu Hindi mein to English Bhasha Galli,Kannad
0,kan_0877.wav,Hassan ajile yawandu Taluka Kendra,Kannad
0,kan_0878.wav,Sahayak Kidhar Nanna Church Delhi Delhi,Kannad
0,kan_0879.wav,Latin Greek bhashegalu 10 was thanavan Bharat Sanskrit bhasha,Kannad
0,kan_0880.wav,gadaga Mein To dharwada Galli Madhyamik Shikshan Patidar,Kannad
0,kan_0881.wav,Japan per divano lekhan Agali,Kannad
0,kan_0882.wav,edenu on a Sallu n 2,Kannad
0,kan_0883.wav,America sanyukt Sansthan matthu England Desh Agali kannadigara janasankya,Kannad
0,kan_0884.wav,Kannada Chitrangada nayakanahalli Rubaru,Kannad
0,kan_0885.wav,Karnataka sarkara Raghu Rajyotsava puraskara,Kannad
0,kan_0886.wav,Patra ke har varsh Godavari Nadi geet,Kannad
0,kan_0887.wav,Shankar Abhinaya Veda modala Kannada Chitra,Kannad
0,kan_0888.wav,Germany deshada Bhagya iruva Lekha Nagar,Kannad
0,kan_0889.wav,Jeevan Vikas Zarina lekhan prarambh,Kannad
0,kan_0890.wav,Jeevan Vikas father vannu lekhan Agali uduki,Kannad
0,kan_0891.wav,not a Kadali aasakti Honda Evaru Ravi kalavidaru Vadhu natak Kasam Se Adhyaksh,Kannad
0,kan_0892.wav,Kannada chalanachitra Vijay Bhagya Mahiti lekhan,Kannad
0,kan_0893.wav,every gay Karnataka rajya prashasti,Kannad
0,kan_0894.wav,Gadag Jilla Urdu Taluk Kendra,Kannad
0,kan_0895.wav,Rao Dakshin Bharat chalanachitra nirdeshakaru,Kannad
0,kan_0896.wav,jhanana hesarina lekhan prarambh,Kannad
0,kan_0897.wav,Evaru Karnataka Sahitya Academy Maji sadasya,Kannad
0,kan_0898.wav,Vishnuvardhan chalanachitra Delhi Abhinay Sidharth,Kannad
0,kan_0899.wav,inter Kavya Kavya Kavya,Kannad
0,kan_0900.wav,Janapada vannu lekhan Agali Hudugi,Kannad
0,kan_0901.wav,dalit Sahitya vimarshe mein to Sangeeta Baghel Bhar daru,Kannad
0,kan_0902.wav,Prahlad Serena lekhan series a bacon Do Rasta pizza,Kannad
0,kan_0903.wav,Mahabharat dalli baruva mukhya Patra Galli vandhu,Kannad
0,kan_0904.wav,kannadadalli snatakottar padavi,Kannad
0,kan_0905.wav,karnatakada Jilla Kendra,Kannad
0,kan_0906.wav,Hile karna Kannada chalanachitra Anand Bhagya,Kannad
0,kan_0907.wav,Evaru Kannada Chitra rangada Hindi gayak,Kannad
0,kan_0908.wav,jatre hesarina lekhan prarambh,Kannad
0,kan_0909.wav,dampati Ghadi ke nalku Gandu nalko hennu makkalu,Kannad
0,kan_0910.wav,Anek Raja Galli edhara viruddh Pratibha Thane,Kannad
0,kan_0911.wav,nannaku alubari aagidhe,Kannad
0,kan_0912.wav,Dakshina Kannada Jilla vandhu Pramukh nadi,Kannad
0,kan_0913.wav,Kidhar Desh Agali Aadha code galu,Kannad
0,kan_0914.wav,dayavittu yellaru tum abhi pariyawan,Kannad
0,kan_0915.wav,Kannada Sahitya Ke Kahani ke apara,Kannad
0,kan_0916.wav,jatre padovano lekin Agar huduki,Kannad
0,kan_0917.wav,Kannada Chitra rangada Mathur rangbhumi Pramukh Nayika Neta Mathur nirdeshakaru,Kannad
0,kan_0918.wav,Vardha Sahyog Aadha idhar aa Sahyog R code,Kannad
0,kan_0919.wav,Eega Kari Manasu aagadu Mahatma Gandhi lekhan,Kannad
0,kan_0920.wav,Tara suivant Janapriya Kadambari,Kannad
0,kan_0921.wav,shrilanka hesarina lekhan nimbu prarambh,Kannad
0,kan_0922.wav,Kannada Sahitya Le kannadadalli Dasa Sahitya vibhaga idiga model,Kannad
0,kan_0923.wav,Eid prapanchada bahute ka bhashan Saku,Kannad
0,kan_0924.wav,Hindu Mahasagar delena 1 2 3 per rashtra,Kannad
0,kan_0925.wav,angular bhashya Bhartiya kavigalu hesarina lekhan prarambh,Kannad
0,kan_0926.wav,Nanna lekhan Bhagya nimma abhipraya Garden,Kannad
0,kan_0927.wav,pulikeshi Evaru Kannada Janapada pattedari Sahitya galu,Kannad
0,kan_0928.wav,Vidya byasa dharwada mumbai-bengaluru Galli,Kannad
0,kan_0929.wav,idhar Bhagya Agla Wikipedia Delhi Delhi,Kannad
0,kan_0930.wav,each gay disorderly prayatna galu,Kannad
0,kan_0931.wav,Kannada Chitrangada nirdeshak,Kannad
0,kan_0932.wav,idhar Ali past Amartya Hua to Bahar,Kannad
0,kan_0933.wav,biraler bhasma lohagalu hesarina lekhan prarambh,Kannad
0,kan_0934.wav,Aarathi Kannada cinema Nati kalawade nirdeshakaru,Kannad
0,kan_0935.wav,Pavitra Kshetra Gada Bhagya Lekh Nagar,Kannad
0,kan_0936.wav,Eid chamarajanagara Bondhu Pramukh taluku Kendra,Kannad
0,kan_0937.wav,Swatantra chaluvali maathu Kannada rangabhoomi,Kannad
0,kan_0938.wav,Sri Lanka padovano lekhan Agali huduki,Kannad
0,kan_0939.wav,HRD power nirdeshana Delhi Tamma echina kotedar,Kannad
0,kan_0940.wav,Eid New Guinea tripada Purva dhaaga 12 Utara,Kannad
0,kan_0941.wav,Samanya vagi Madhyam Agali Russia Hindu Bade suthare,Kannad
0,kan_0942.wav,dinabandhu Bharat Delhi makkala dinacharane Jagi Aaja Re sala kutta,Kannad
0,kan_0943.wav,Veerana bhasma lohagalu padovano lekhan Agali,Kannad
0,kan_0944.wav,college in Ali Raza pakad Legi save asali Sidharth,Kannad
0,kan_0945.wav,panthulu nirdeshana dalli Bandar saaku magalu Chitra,Kannad
0,kan_0946.wav,sudhagad Khesari na lekhan new,Kannad
0,kan_0947.wav,Yuddha Galu padovano lekhan Agali uduki,Kannad
0,kan_0948.wav,Le Khanna Tumba chennagide Modi Bande,Kannad
0,kan_0949.wav,mukhya Honolulu camp O Madhu Neel banadalli wale Babu,Kannad
0,kan_0950.wav,aadhe samayadalli ab Galli sakis to Mahiti Uttar,Kannad
0,kan_0951.wav,Agla bhashya Bhartiya kavigalu Pavana lake,Kannad
0,kan_0952.wav,Ramachandra in Urdu sriramana purn Hisar,Kannad
0,kan_0953.wav,Antar Jala Thana Galu hesarina lekhan new prarambh,Kannad
0,kan_0954.wav,idhar ke Pramukh Vada Din aavan Se chalu idhar aa Charche,Kannad
0,kan_0955.wav,nimn Aage shaadi Videsh to mahiti,Kannad
0,kan_0956.wav,Shivamogga jilla taluka Kendra,Kannad
0,kan_0957.wav,Pandit Kumar Gandharva Hisar Hindustani Gaya karo,Kannad
0,kan_0958.wav,anantara Mumbai swalpa Samaya Kanoon vyavastha daru,Kannad
0,kan_0959.wav,Ayurveda hesarina lekhan navannu Ne prarambh se bahut,Kannad
0,kan_0960.wav,Andaman hesarina chalanachitra beginner Mahiti in ODI,Kannad
0,kan_0961.wav,Bay Kidhar Sahitya Galu ember varg ke Hasya lekhak Karu M varg ke bahut,Kannad
0,kan_0962.wav,Kannada prasidda Sangeet nirdeshak G Venkatesh,Kannad
0,kan_0963.wav,edenu Bharat Rashtrapati Kalu Puraskar ramadutha,Kannad
0,kan_0964.wav,Evaru Telugu Chitra nirdeshana Kuda vanthu Chitra varnan,Kannad
0,kan_0965.wav,Antar Jala Tarangalu padovano lekhan Agali,Kannad
0,kan_0966.wav,Masti Venkatesha Iyengar Kadambari aadharit Chitra,Kannad
0,kan_0967.wav,Ayurveda Pada vannu lekhan Agali huduki,Kannad
0,kan_0968.wav,Karnataka sarkara Mahiti Kila Kila Kila Samadhi daru,Kannad
0,kan_0969.wav,template to yella sambandhit lekhan,Kannad
0,kan_0970.wav,Wikipedia da Guna Mata chalanachitra Guna Mata,Kannad
0,kan_0971.wav,Satya Harishchandra Shani prabhava bangaarada manushya ke Pramukh chitragalu,Kannad
0,kan_0972.wav,hesarina Kannada chalanachitra da Bhagya mahiti,Kannad
0,kan_0973.wav,Kuvempu Avara 2012 Kadambari,Kannad
0,kan_0974.wav,Shiva Kannada Janakpuri lekhak ki,Kannad
0,kan_0975.wav,Bharat Desh Mahan Kavi Madhu natakakara,Kannad
0,kan_0976.wav,are Martin Indigo Nadi second,Kannad
0,kan_0977.wav,hello Baru Tamil pattu Malayalam Chitra nirdesh,Kannad
0,kan_0978.wav,Shiva Bahu Ka Legi Aunty British sarkara every ke Puraskar oven need to,Kannad
0,kan_0979.wav,Har Ki Na Sampark Garden Sampark Golu Vibhag I am busy huttabeku,Kannad
0,kan_0980.wav,Barwada vishwavidyanilaya Dinda kannadadalli,Kannad
0,kan_0981.wav,Vijayanagara Samrajya history nale Kanavan manaivi prarambh se bahut,Kannad
0,kan_0982.wav,October Gregorian Calendar varsh delena single,Kannad
0,kan_0983.wav,do dalliruva hosapet illegal ATI Hathi taluku Kendra,Kannad
0,kan_0984.wav,Bharat Delhi Mahatma Gandhi Jayanti aacharan,Kannad
0,kan_0985.wav,Kerala Rajya ke Sher Rewa 12 Jile,Kannad
0,kan_0986.wav,Neemuch thiruva Mahiti lekhan Ke Dawai to Sirsi,Kannad
0,kan_0987.wav,Bhartiya Kale Karnataka Sahitya Academy,Kannad
0,kan_0988.wav,Kannada Tamil Telugu Malayalam Bhasha Galli Anaika hard hard,Kannad
0,kan_0989.wav,karnataka shasak Kaun gadha vyavastha Bharat some certain vyavastha Anu Anu,Kannad
